ga,bmi,age,ivf,gc,weight,height,pred_y
20.063291139240505,28.04037814,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.07620428300573694
20.253164556962027,28.04037814,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.0774968072597029
20.443037974683545,28.04037814,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.0788151646421306
20.632911392405063,28.04037814,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.08016020818404114
20.822784810126585,28.04037814,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.0815328205637808
21.0126582278481,28.04037814,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.08293391502357537
21.20253164556962,28.04037814,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.08436443631287215
21.39240506329114,28.04037814,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.08582536165849863
21.582278481012658,28.04037814,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.08731770176155443
21.77215189873418,28.04037814,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.08884250182082988
21.962025316455698,28.04037814,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.09040084258240624
22.151898734177216,28.04037814,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.09199384141493652
22.341772151898734,28.04037814,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.0936226534099305
22.531645569620252,28.04037814,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.0952884725061767
22.721518987341774,28.04037814,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.09699253263721494
22.911392405063292,28.04037814,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.09873610890053738
23.10126582278481,28.04037814,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.10052051874692673
23.291139240506332,28.04037814,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.10234712318805292
