ga,group,median_bmi,p_marg,ci_low,ci_high
22.0,G1,29.846813955000002,0.8690552573652821,0.8435569708635642,0.9052677664841374
22.1,G1,29.846813955000002,0.8694754016714096,0.8439399353487649,0.905671105539471
22.2,G1,29.846813955000002,0.8698955459775368,0.8443216958922075,0.9060736644431717
22.3,G1,29.846813955000002,0.870313981975069,0.8447034564356503,0.9064748200787404
22.4,G1,29.846813955000002,0.8707320164161708,0.8450851301431829,0.9068752715581475
22.5,G1,29.846813955000002,0.8711492810603337,0.845465395901233,0.9072739883728308
22.6,G1,29.846813955000002,0.8715652055414983,0.8458456616592833,0.9076724881821253
22.7,G1,29.846813955000002,0.8719811300226628,0.846225211639083,0.9080690266188409
22.8,G1,29.846813955000002,0.8723951133381405,0.8466035114364363,0.908464270163531
22.9,G1,29.846813955000002,0.8728089278622863,0.8469818112337896,0.9088583767099601
23.0,G1,29.846813955000002,0.8732217398556273,0.8473601110311431,0.909252483256389
23.1,G1,29.846813955000002,0.8736334445230916,0.8477370475361939,0.9096447603169182
23.2,G1,29.846813955000002,0.8740450852083077,0.848113848863376,0.9100348119116137
23.3,G1,29.846813955000002,0.8744546802164266,0.8484899748873622,0.9104243208733865
23.4,G1,29.846813955000002,0.8748642752245454,0.8488648045414138,0.9108138298351591
23.5,G1,29.846813955000002,0.875272635217944,0.8492396341954653,0.9112020244540572
23.6,G1,29.846813955000002,0.8756801208606303,0.849614463849517,0.911586949217104
23.7,G1,29.846813955000002,0.8760873098675059,0.8499881498493049,0.9119718739801509
23.8,G1,29.846813955000002,0.876492686534818,0.8503614776322068,0.9123567987431977
23.9,G1,29.846813955000002,0.8768980632021304,0.8507341709897668,0.9127403826186443
24.0,G1,29.846813955000002,0.8773019727467974,0.8511055218738774,0.9131207372621553
24.1,G1,29.846813955000002,0.8777052409245042,0.8514768727579883,0.9135701341743626
24.2,G1,29.846813955000002,0.8781079800598403,0.851848223642099,0.9141374004236457
24.3,G1,29.846813955000002,0.8785091403289789,0.8522186516922713,0.9147070274495374
24.4,G1,29.846813955000002,0.8789103005981173,0.85258849758726,0.9152858070061056
24.5,G1,29.846813955000002,0.8793097621371344,0.8529577503056187,0.9158599380242852
24.6,G1,29.846813955000002,0.8797088151735636,0.8533256145615153,0.9164326835354574
24.7,G1,29.846813955000002,0.8801071071334906,0.853693478817412,0.9170016721980838
24.8,G1,29.846813955000002,0.8805040537074381,0.8540613430733085,0.9175662513070614
24.9,G1,29.846813955000002,0.8809010002813855,0.8544285063715445,0.9181308304160388
25.0,G1,29.846813955000002,0.8812960171410114,0.854794862802447,0.9186898003409286
10.0,G2,31.511524091641498,0.7903527860539743,0.7479541753944229,0.8333469285857723
10.1,G2,31.511524091641498,0.7909067999917316,0.7489115168822897,0.8339191466858389
10.2,G2,31.511524091641498,0.7914603777287723,0.7498661300607241,0.8344910574926296
10.3,G2,31.511524091641498,0.7920125185818608,0.7508189691424314,0.8350629682994202
10.4,G2,31.511524091641498,0.7925646594349491,0.7517714264993066,0.8356339869241051
10.5,G2,31.511524091641498,0.7931153186461741,0.7527208474640686,0.8362013881441779
10.6,G2,31.511524091641498,0.7936655793412704,0.7536693070622148,0.8367687893642507
10.7,G2,31.511524091641498,0.7942151923675891,0.7546124942498428,0.8373361905843236
10.8,G2,31.511524091641498,0.7947635659380439,0.7555482867320504,0.8379027648390577
10.9,G2,31.511524091641498,0.7953119395084985,0.7564837318770781,0.8384656383747395
11.0,G2,31.511524091641498,0.7958586115860334,0.7574169237606335,0.8390285119104216
11.1,G2,31.511524091641498,0.796405091172073,0.7583477119509424,0.8395920173052055
11.2,G2,31.511524091641498,0.7969507087172132,0.7592780406184483,0.8401554046683606
11.3,G2,31.511524091641498,0.7974952875661305,0.7602067502704339,0.840716156051968
11.4,G2,31.511524091641498,0.7980398498348107,0.7611324744411936,0.8412764228970085
11.5,G2,31.511524091641498,0.7985825213011425,0.7620574797570929,0.8418366897420491
11.6,G2,31.511524091641498,0.7991251927674742,0.7629818046342874,0.8423949264782316
11.7,G2,31.511524091641498,0.7996667850590453,0.7639024061297819,0.8429516608224032
11.8,G2,31.511524091641498,0.80020754260474,0.7648220232166644,0.843507358982056
11.9,G2,31.511524091641498,0.8007480715932738,0.7657416403035469,0.8440628683497011
12.0,G2,31.511524091641498,0.8012869087878458,0.7666573419593719,0.844616123783143
12.1,G2,31.511524091641498,0.8018257459824177,0.7675715072248761,0.8451688298301342
12.2,G2,31.511524091641498,0.8023632842494726,0.7684856724903805,0.845719943970792
12.3,G2,31.511524091641498,0.8029001947701447,0.769397119920803,0.8462702717585509
12.4,G2,31.511524091641498,0.8034366619940112,0.7703057710725308,0.8468189363732436
12.5,G2,31.511524091641498,0.8039716396258468,0.7712144222242588,0.8473676009879363
12.6,G2,31.511524091641498,0.8045066172576824,0.7721215810844221,0.8479141190510487
12.7,G2,31.511524091641498,0.8050400737336147,0.7730246571442794,0.8484592477212289
12.8,G2,31.511524091641498,0.805573112369637,0.7739277332041369,0.8490033074837453
12.9,G2,31.511524091641498,0.8061054903494221,0.7748298399829047,0.8495473672462617
13.0,G2,31.511524091641498,0.8066365839907222,0.7757280109482201,0.8500898288554273
13.1,G2,31.511524091641498,0.8071676776320226,0.7766254522661838,0.8505630973550913
13.2,G2,31.511524091641498,0.8076970255569847,0.7777762412513544,0.8509853075168473
13.3,G2,31.511524091641498,0.8082261683128183,0.7789600955039354,0.85140610866155
13.4,G2,31.511524091641498,0.808754430576491,0.7801418970419689,0.8518258639901474
13.5,G2,31.511524091641498,0.8092816166643638,0.7813222220944869,0.8522520142545915
13.6,G2,31.511524091641498,0.8098087926293475,0.782495562101286,0.8526800486917104
13.7,G2,31.511524091641498,0.8103340163750886,0.7836689021080849,0.8531080831288295
13.8,G2,31.511524091641498,0.81085924012083,0.7848378781440077,0.8535355761288174
13.9,G2,31.511524091641498,0.811383361205546,0.7860026648458005,0.8539612128137912
14.0,G2,31.511524091641498,0.8119066170433707,0.7871654708763827,0.8543854271422926
14.1,G2,31.511524091641498,0.8124296449884242,0.7883248139677228,0.8548095668957132
14.2,G2,31.511524091641498,0.8129509274609853,0.7894754844816146,0.8552337066491339
14.3,G2,31.511524091641498,0.8134722099335463,0.7906077771210459,0.8556555187193116
14.4,G2,31.511524091641498,0.8139921653869899,0.7917398136088961,0.8560772541417325
14.5,G2,31.511524091641498,0.8145114691454169,0.7928660349941518,0.8564989895641537
14.6,G2,31.511524091641498,0.8150303249068986,0.7939894760154117,0.8569207249865748
14.7,G2,31.511524091641498,0.8155476447108281,0.7951123185432013,0.8573396168346142
14.8,G2,31.511524091641498,0.8160649645147576,0.7962278358277032,0.8577574416666888
14.9,G2,31.511524091641498,0.8165807308960233,0.7973426012615036,0.8581752664987633
15.0,G2,31.511524091641498,0.8170960616136159,0.7984537670507624,0.8585930913308377
15.1,G2,31.511524091641498,0.8176107220394704,0.7995608546489629,0.859009822307411
15.2,G2,31.511524091641498,0.8181240586474183,0.8006653820766119,0.8594252310729371
15.3,G2,31.511524091641498,0.8186373952553665,0.801430699805405,0.8598406398384631
15.4,G2,31.511524091641498,0.8191489501353875,0.802105722855366,0.8602552101503015
15.5,G2,31.511524091641498,0.8196602877189104,0.8027793421429087,0.8607393606473387
15.6,G2,31.511524091641498,0.8201707306689628,0.8034529614304515,0.8612842864885148
15.7,G2,31.511524091641498,0.8206800644217935,0.8041246298244811,0.861829212329691
15.8,G2,31.511524091641498,0.8211893949117982,0.804794561293965,0.8623741381708672
15.9,G2,31.511524091641498,0.821696720136157,0.8054639034640011,0.8629170513978298
16.0,G2,31.511524091641498,0.822204045360516,0.8061151698389734,0.8634564195718565
16.1,G2,31.511524091641498,0.8227102497063202,0.8067539444951014,0.8639956357956696
16.2,G2,31.511524091641498,0.8232155618128795,0.8073927191512295,0.8645348520194827
16.3,G2,31.511524091641498,0.8237206480487704,0.8078493719290024,0.8650733210633665
16.4,G2,31.511524091641498,0.8242239425566076,0.8082813889875943,0.8656075935321146
16.5,G2,31.511524091641498,0.8247272370644448,0.8087126017507955,0.8661410875696997
16.6,G2,31.511524091641498,0.8252291826886972,0.8091413920051719,0.8666745816072845
16.7,G2,31.511524091641498,0.825730455225239,0.809570182259548,0.8672080756448695
16.8,G2,31.511524091641498,0.8262312773782359,0.8099989725139243,0.8677377677318595
16.9,G2,31.511524091641498,0.8267305236791895,0.8104277627683004,0.8682655284581239
17.0,G2,31.511524091641498,0.8272297699801432,0.8108565530226767,0.8687932891843883
17.1,G2,31.511524091641498,0.827727437775665,0.8112847830736579,0.8693210499106525
17.2,G2,31.511524091641498,0.8282246536849425,0.811710325523387,0.8698469058174859
17.3,G2,31.511524091641498,0.828721192936013,0.812135867973116,0.8703689235490867
17.4,G2,31.511524091641498,0.829216374405642,0.8125614104228448,0.8708909412806877
17.5,G2,31.511524091641498,0.8297115558752708,0.8129869528725739,0.8714129590122885
17.6,G2,31.511524091641498,0.8302049277435692,0.8134124953223029,0.8719347478374928
17.7,G2,31.511524091641498,0.8306980708335963,0.8138377246641064,0.8724512422062551
17.8,G2,31.511524091641498,0.8311903093718899,0.8142085429370478,0.8729675086989598
17.9,G2,31.511524091641498,0.8316814102502726,0.8145418596678601,0.8734837751916644
18.0,G2,31.511524091641498,0.8321725111286555,0.8148751763986724,0.8740000416843692
18.1,G2,31.511524091641498,0.832661569978072,0.8152084931294846,0.8745124580611521
18.2,G2,31.511524091641498,0.8331506249205618,0.8156124079985956,0.8750229665065804
18.3,G2,31.511524091641498,0.8336385459414313,0.8161350441751483,0.8755334749520088
18.4,G2,31.511524091641498,0.8341255513314453,0.8166563289449331,0.8760439833974372
18.5,G2,31.511524091641498,0.8346123341364238,0.8171760596079441,0.8765525490041011
18.6,G2,31.511524091641498,0.8350972864649084,0.8176957902709553,0.8770572940258472
18.7,G2,31.511524091641498,0.8355822387933931,0.8182073530288217,0.8775620390475932
18.8,G2,31.511524091641498,0.8360658264960154,0.8187004436177543,0.8780667840693395
18.9,G2,31.511524091641498,0.8365487223613,0.8191935342066867,0.8785712025117624
19.0,G2,31.511524091641498,0.8370311676712584,0.8196866247956193,0.8790704748229073
19.1,G2,31.511524091641498,0.8375120037788981,0.8201778976359432,0.8795694524720382
19.2,G2,31.511524091641498,0.8379928398865379,0.8206683302147362,0.8800684301211692
19.3,G2,31.511524091641498,0.8384720794711362,0.8211587627935293,0.8805693370815222
19.4,G2,31.511524091641498,0.8389508526337476,0.8215304014737164,0.8810688432868551
19.5,G2,31.511524091641498,0.8394289459341527,0.8218938388253292,0.8815663311991315
19.6,G2,31.511524091641498,0.8399056530712389,0.8222549270429649,0.8820638191114079
19.7,G2,31.511524091641498,0.8403823602083248,0.8226155261951076,0.8825613070236844
19.8,G2,31.511524091641498,0.8408572378730054,0.8229761253472502,0.8830569141857555
19.9,G2,31.511524091641498,0.841331876010771,0.8233367244993929,0.8835485142490784
20.0,G2,31.511524091641498,0.8418056037839656,0.8236973236515357,0.8840401143124014
20.1,G2,31.511524091641498,0.842278170055125,0.8240577964214539,0.8845317143757245
20.2,G2,31.511524091641498,0.8427507363262842,0.8244165030613169,0.8850225163471542
20.3,G2,31.511524091641498,0.8432212392634942,0.8247752097011798,0.8855091345647639
20.4,G2,31.511524091641498,0.8436917309070687,0.8251339163410427,0.8859948471197869
20.5,G2,31.511524091641498,0.8441610806286161,0.8254919260014691,0.8864805596748099
20.6,G2,31.511524091641498,0.8446294949897233,0.8258998654421723,0.88696604470778
20.7,G2,31.511524091641498,0.8450976912138107,0.8263087947158604,0.8874481940731244
20.8,G2,31.511524091641498,0.8455640257434448,0.8267155002289992,0.8879280209207236
20.9,G2,31.511524091641498,0.8460303602730789,0.8271211578280893,0.8884078477683229
21.0,G2,31.511524091641498,0.8464953204077391,0.8275268154271793,0.8888876746159222
21.1,G2,31.511524091641498,0.8469595726625423,0.8279324730262694,0.8893656313733332
21.2,G2,31.511524091641498,0.8474233762923681,0.8283381306253594,0.8898396434000582
21.3,G2,31.511524091641498,0.8478855439343939,0.8287437430683753,0.890313587793443
21.4,G2,31.511524091641498,0.8483477115764197,0.8291472962815154,0.890787532186828
21.5,G2,31.511524091641498,0.8488082715737679,0.8295495806096784,0.8912601774198499
21.6,G2,31.511524091641498,0.8492683523702353,0.8299518649378415,0.8917297265190999
21.7,G2,31.511524091641498,0.8497277531357026,0.8303541492660046,0.8921977931552529
21.8,G2,31.511524091641498,0.8501857449587428,0.8307564335941676,0.8926658597914061
21.9,G2,31.511524091641498,0.8506437367817827,0.8311587140204163,0.8931331977212058
22.0,G2,31.511524091641498,0.8510998870714784,0.8315590769381983,0.8935982864929198
22.1,G2,31.511524091641498,0.8515557878978718,0.8319579978182389,0.8940604815033654
22.2,G2,31.511524091641498,0.852010776507505,0.8323568940492355,0.8945226765138107
22.3,G2,31.511524091641498,0.8524645844184117,0.8327557902802323,0.8949847124857977
22.4,G2,31.511524091641498,0.8529183923293183,0.8331546865112289,0.8954446993514813
22.5,G2,31.511524091641498,0.8533701243160319,0.8335535827422255,0.8959016747070718
22.6,G2,31.511524091641498,0.8538218374967134,0.8339505866488104,0.8963580056479696
22.7,G2,31.511524091641498,0.8542724056324834,0.834346323787998,0.8968143365888674
22.8,G2,31.511524091641498,0.8547220223720163,0.834741817872643,0.8972688712952567
22.9,G2,31.511524091641498,0.8551714264785756,0.8351373119572878,0.8977213988290108
23.0,G2,31.511524091641498,0.8556189451695567,0.8355328060419327,0.8981718746705768
23.1,G2,31.511524091641498,0.8560664638605379,0.8359283001265776,0.8986223505121428
23.2,G2,31.511524091641498,0.8565126041723585,0.836321935718888,0.8990716000624271
23.3,G2,31.511524091641498,0.8569580233106041,0.8367144773565015,0.8995196840973535
23.4,G2,31.511524091641498,0.8574029977320703,0.8371065560227178,0.8999643152126033
23.5,G2,31.511524091641498,0.8578463159163059,0.837498634688934,0.9004089463278533
23.6,G2,31.511524091641498,0.8582896341005414,0.8378907133551504,0.900852919785658
23.7,G2,31.511524091641498,0.8587313402004437,0.8382827920213667,0.9012902056989414
23.8,G2,31.511524091641498,0.859172556131987,0.8386730468395704,0.9017050185757084
23.9,G2,31.511524091641498,0.8596130947539876,0.8390623818644518,0.9021198314524754
24.0,G2,31.511524091641498,0.8600522072364243,0.8394510326169952,0.902532404086178
24.1,G2,31.511524091641498,0.860491319718861,0.8398396833695383,0.9029425690248236
24.2,G2,31.511524091641498,0.8609285861748581,0.8402283341220816,0.9033527339634692
24.3,G2,31.511524091641498,0.8613655941137098,0.8406169848746249,0.9037626041227464
24.4,G2,31.511524091641498,0.8618016917759836,0.8410038472035937,0.9041703236600228
24.5,G2,31.511524091641498,0.862236594178369,0.8413899651536768,0.9045763252910785
24.6,G2,31.511524091641498,0.8626714965807545,0.8417751762735302,0.9049818524382255
24.7,G2,31.511524091641498,0.8631043189104007,0.8421603873933835,0.9053864911730921
24.8,G2,31.511524091641498,0.863537114884689,0.8425455985132366,0.9058758910380744
24.9,G2,31.511524091641498,0.8639687673745564,0.84293080963309,0.9064778840731386
25.0,G2,31.511524091641498,0.8643994561300147,0.8433142685016397,0.9070780524024394
10.0,G3,32.8125,0.7722316796998775,0.7343290943877326,0.8207375378616596
10.1,G3,32.8125,0.7728093519720595,0.7353066090774443,0.8212051314117669
10.2,G3,32.8125,0.7733869815190025,0.7362841237671559,0.8216727249618742
10.3,G3,32.8125,0.7739628822530428,0.7372599097906191,0.8221392219322469
10.4,G3,32.8125,0.7745387829870829,0.7382325703281628,0.8226047743091857
10.5,G3,32.8125,0.7751136526167554,0.7392052308657067,0.8230703266861246
10.6,G3,32.8125,0.7756877733764751,0.7401771817362232,0.8235348594923637
10.7,G3,32.8125,0.776261653710131,0.7411449126610384,0.8239982535647493
10.8,G3,32.8125,0.7768339861622933,0.7421126435858537,0.8244601684741912
10.9,G3,32.8125,0.7774063186144557,0.7430800303383429,0.824923318033281
11.0,G3,32.8125,0.7779774121631686,0.7440434415943051,0.825395602877308
11.1,G3,32.8125,0.7785479480778397,0.7450061686261124,0.8258678378584847
11.2,G3,32.8125,0.7791180422665638,0.7459688077010523,0.8263378408023829
11.3,G3,32.8125,0.7796867735174606,0.7469279655030169,0.8268071993415769
11.4,G3,32.8125,0.7802555047683574,0.7478856155614182,0.8272757617482271
11.5,G3,32.8125,0.7808227859936788,0.7488432656198196,0.8277443241548773
11.6,G3,32.8125,0.7813897045585049,0.749798054864962,0.8282111334674197
11.7,G3,32.8125,0.7819559766361722,0.7507507968854297,0.8286774017350991
11.8,G3,32.8125,0.7825210745969405,0.7517032981089468,0.8291436700027786
11.9,G3,32.8125,0.7830861725577088,0.7526531667668668,0.8296099382704579
12.0,G3,32.8125,0.7836496061873527,0.7536015280516337,0.8300746751612337
12.1,G3,32.8125,0.7842128757306983,0.7545488098161788,0.8305371902535852
12.2,G3,32.8125,0.7847752907031926,0.755491152296575,0.8309997053459369
12.3,G3,32.8125,0.7853367241206711,0.7564264874186583,0.8314622204382884
12.4,G3,32.8125,0.7858981195877417,0.7573596793022137,0.8319241590450847
12.5,G3,32.8125,0.7864577092761157,0.7582909244157944,0.8323843569191683
12.6,G3,32.8125,0.7870172989644897,0.7592212530833002,0.8328445547932517
12.7,G3,32.8125,0.7875758228156924,0.7601498513750391,0.8333046727383902
12.8,G3,32.8125,0.7881335612772068,0.7610760383814354,0.8337634169446707
12.9,G3,32.8125,0.7886910564282938,0.7620010436973348,0.8342198538288671
13.0,G3,32.8125,0.7892469362709374,0.7629252559007889,0.8346762699796655
13.1,G3,32.8125,0.7898028161135813,0.763846326024356,0.8351326861304638
13.2,G3,32.8125,0.790357415810862,0.7647659431112385,0.8355891022812619
13.3,G3,32.8125,0.7909114297486194,0.765685560198121,0.8360438034217956
13.4,G3,32.8125,0.7914649918327566,0.7666016221900314,0.8364978811500484
13.5,G3,32.8125,0.7920171326858452,0.7675157874555358,0.8369507052314663
13.6,G3,32.8125,0.7925692735389336,0.7684299527210403,0.8374033232080746
13.7,G3,32.8125,0.7931199170381449,0.7693417647710917,0.8378548240534157
13.8,G3,32.8125,0.7936701777332413,0.7702504159228197,0.8383050937117366
13.9,G3,32.8125,0.7942197749893282,0.7711590670745477,0.8387553633700576
14.0,G3,32.8125,0.7947681485597828,0.7720665947387038,0.8392056330283785
14.1,G3,32.8125,0.7953165221302375,0.7729696707985613,0.8396553886374606
14.2,G3,32.8125,0.795863178380215,0.7738727468584187,0.8401023294565696
14.3,G3,32.8125,0.7964096579662546,0.7747753442089411,0.8405487758582555
14.4,G3,32.8125,0.7969552596274068,0.7756733974907587,0.8409952222599412
14.5,G3,32.8125,0.797499838476324,0.7765708388087224,0.8414416686616271
14.6,G3,32.8125,0.7980443848054817,0.7774680677719689,0.8418858422419467
